id,year,label
39,2011,[0-50)
39,2012,[0-50)
39,2013,[0-50)
39,2014,[0-50)
39,2015,[0-50)
39,2016,[0-50)
39,2017,[0-50)
39,2018,[0-50)
39,2019,[0-50)
40,2010,[0-50)
40,2011,[0-50)
40,2012,[0-50)
40,2013,[0-50)
40,2014,[0-50)
40,2015,[0-50)
40,2016,[0-50)
40,2017,[0-50)
41,1996,[0-50)
41,1997,[0-50)
41,1998,[0-50)
41,1999,[0-50)
41,2000,[0-50)
41,2001,[0-50)
41,2002,[0-50)
41,2003,[0-50)
41,2004,[0-50)
41,2005,[0-50)
41,2007,[0-50)
41,2008,[0-50)
41,2009,[0-50)
41,2010,[0-50)
41,2011,[0-50)
41,2012,[0-50)
41,2013,[0-50)
41,2014,[0-50)
41,2015,[0-50)
41,2016,[0-50)
41,2017,[0-50)
41,2018,[0-50)
41,2019,[0-50)
42,2004,greater than 100
42,2005,greater than 100
42,2006,greater than 100
42,2007,greater than 100
42,2008,greater than 100
42,2009,greater than 100
42,2010,greater than 100
42,2011,greater than 100
42,2012,greater than 100
42,2013,greater than 100
42,2014,greater than 100
42,2015,greater than 100
42,2016,greater than 100
42,2017,greater than 100
42,2018,greater than 100
42,2019,greater than 100
43,2015,[0-50)
43,2016,[0-50)
43,2017,[0-50)
43,2018,[0-50)
43,2019,[0-50)
44,1985,[0-50)
44,1986,[0-50)
44,1987,[0-50)
44,1988,[0-50)
44,1989,[0-50)
44,1990,[0-50)
44,1991,[0-50)
44,1992,[0-50)
44,1993,[50-100)
44,1994,[50-100)
44,1995,[50-100)
44,1996,[50-100)
44,1997,[50-100)
44,1998,[50-100)
44,1999,[50-100)
44,2000,[50-100)
44,2001,[50-100)
44,2002,[0-50)
44,2003,[50-100)
44,2004,[50-100)
44,2005,greater than 100
44,2006,greater than 100
44,2007,greater than 100
44,2008,greater than 100
44,2009,greater than 100
44,2010,greater than 100
44,2011,greater than 100
44,2012,greater than 100
44,2013,greater than 100
44,2014,greater than 100
44,2015,greater than 100
44,2016,greater than 100
44,2017,greater than 100
44,2018,greater than 100
44,2019,[50-100)
45,2008,[0-50)
45,2009,[0-50)
45,2010,[0-50)
45,2011,[0-50)
45,2012,[0-50)
45,2013,[0-50)
45,2014,[0-50)
45,2015,[0-50)
45,2016,[0-50)
45,2017,[0-50)
45,2018,[0-50)
45,2019,[0-50)
46,2004,[0-50)
46,2005,[0-50)
46,2006,[0-50)
46,2007,[50-100)
46,2008,[50-100)
46,2009,[50-100)
46,2010,[0-50)
46,2011,[50-100)
46,2012,[0-50)
46,2013,[0-50)
47,2017,[0-50)
47,2018,[0-50)
47,2019,[0-50)
48,2000,greater than 100
48,2001,greater than 100
48,2002,greater than 100
48,2003,greater than 100
48,2004,greater than 100
48,2005,greater than 100
48,2006,greater than 100
48,2007,greater than 100
48,2008,greater than 100
48,2009,greater than 100
48,2010,greater than 100
48,2011,greater than 100
48,2012,greater than 100
48,2013,greater than 100
48,2014,greater than 100
48,2015,greater than 100
48,2016,greater than 100
48,2017,greater than 100
48,2018,greater than 100
48,2019,greater than 100
49,2001,greater than 100
49,2002,greater than 100
49,2003,greater than 100
49,2004,greater than 100
49,2005,greater than 100
49,2006,greater than 100
49,2007,greater than 100
49,2008,greater than 100
49,2009,greater than 100
49,2010,greater than 100
49,2011,greater than 100
49,2012,greater than 100
49,2013,greater than 100
49,2014,greater than 100
49,2015,greater than 100
49,2016,greater than 100
49,2017,greater than 100
49,2018,greater than 100
49,2019,greater than 100
50,1972,[50-100)
50,1973,[50-100)
50,1974,[50-100)
50,1975,[50-100)
50,1976,[50-100)
50,1977,[50-100)
50,1978,[50-100)
50,1979,[50-100)
50,1980,[50-100)
50,1981,[50-100)
50,1982,[50-100)
50,1983,[50-100)
50,1984,[50-100)
50,1985,[50-100)
50,1986,[50-100)
50,1987,[50-100)
50,1988,[50-100)
50,1989,[50-100)
50,1990,[50-100)
50,1991,greater than 100
50,1992,[50-100)
50,1993,[50-100)
50,1994,[50-100)
50,1995,greater than 100
50,1996,greater than 100
50,1997,greater than 100
50,1998,greater than 100
50,1999,greater than 100
50,2000,greater than 100
51,2017,greater than 100
51,2018,greater than 100
51,2019,[50-100)
52,2014,[0-50)
52,2015,[0-50)
52,2016,[0-50)
52,2017,[0-50)
52,2018,[0-50)
52,2019,[0-50)
53,2000,[0-50)
53,2001,[0-50)
53,2002,[50-100)
53,2003,[50-100)
53,2004,[50-100)
53,2005,[50-100)
53,2006,[50-100)
53,2007,[50-100)
53,2008,[50-100)
53,2009,[50-100)
53,2010,[50-100)
53,2011,[50-100)
53,2012,[50-100)
53,2013,greater than 100
53,2014,[50-100)
53,2015,[50-100)
53,2016,[50-100)
53,2017,[50-100)
53,2018,[50-100)
53,2019,[0-50)
54,2009,[0-50)
54,2010,[0-50)
54,2011,[0-50)
54,2012,[0-50)
54,2013,[0-50)
54,2014,[0-50)
54,2016,[0-50)
54,2017,[0-50)
54,2018,[0-50)
55,1998,[0-50)
55,1999,[0-50)
55,2000,[0-50)
55,2001,[0-50)
55,2002,[0-50)
55,2003,[0-50)
55,2004,[0-50)
55,2005,[0-50)
55,2006,[0-50)
55,2007,[0-50)
55,2008,[0-50)
55,2009,[0-50)
55,2010,[0-50)
55,2011,[0-50)
55,2012,[0-50)
55,2013,[0-50)
55,2014,[0-50)
55,2015,[0-50)
55,2016,[0-50)
55,2017,[0-50)
55,2018,[0-50)
55,2019,[0-50)
56,1991,[50-100)
56,1992,[0-50)
56,1993,[0-50)
56,1994,[0-50)
56,1995,[0-50)
56,1996,[0-50)
56,1997,[0-50)
56,1998,[0-50)
56,1999,[0-50)
56,2000,[0-50)
56,2001,[0-50)
56,2002,[0-50)
56,2003,[0-50)
56,2004,[0-50)
56,2005,[50-100)
56,2006,[0-50)
56,2007,[50-100)
56,2008,[0-50)
56,2009,[0-50)
56,2010,[0-50)
56,2011,[0-50)
56,2012,[0-50)
56,2013,[0-50)
56,2014,[0-50)
56,2015,[0-50)
56,2016,[0-50)
57,2005,[0-50)
57,2006,[0-50)
57,2009,[0-50)
57,2011,[0-50)
58,1999,greater than 100
58,2000,greater than 100
58,2001,greater than 100
58,2002,greater than 100
58,2003,[50-100)
58,2004,greater than 100
58,2005,greater than 100
58,2006,greater than 100
58,2007,greater than 100
58,2008,[50-100)
58,2009,[0-50)
58,2010,[50-100)
58,2011,[0-50)
58,2012,[0-50)
58,2013,[50-100)
58,2014,[50-100)
58,2015,[50-100)
58,2016,[50-100)
58,2017,[50-100)
58,2018,[50-100)
58,2019,[0-50)
59,2014,[0-50)
59,2015,[0-50)
59,2016,[0-50)
59,2017,[0-50)
59,2018,[0-50)
59,2019,[0-50)
60,1993,[0-50)
60,1994,[0-50)
60,1995,[0-50)
60,1996,[0-50)
60,1997,[0-50)
60,1998,[0-50)
60,1999,[0-50)
60,2000,[0-50)
60,2001,[0-50)
60,2002,[0-50)
60,2003,[0-50)
60,2004,[0-50)
60,2005,[0-50)
60,2006,[0-50)
60,2007,[50-100)
60,2008,[50-100)
60,2009,greater than 100
60,2010,greater than 100
60,2011,greater than 100
60,2012,greater than 100
60,2013,greater than 100
60,2014,greater than 100
60,2015,greater than 100
60,2016,greater than 100
60,2017,greater than 100
60,2018,greater than 100
60,2019,greater than 100
61,1999,greater than 100
61,2000,[50-100)
61,2001,greater than 100
61,2002,[50-100)
61,2003,greater than 100
61,2004,[50-100)
61,2005,greater than 100
61,2006,greater than 100
61,2007,greater than 100
61,2008,greater than 100
61,2009,greater than 100
61,2010,greater than 100
61,2011,greater than 100
61,2012,[0-50)
61,2013,greater than 100
61,2014,[50-100)
61,2015,greater than 100
61,2016,greater than 100
61,2017,greater than 100
61,2018,greater than 100
61,2019,[0-50)
62,1989,[0-50)
62,1990,[0-50)
62,1991,[0-50)
62,1992,[0-50)
62,1993,[0-50)
62,1994,[0-50)
62,1995,[0-50)
62,1996,[0-50)
62,1997,[0-50)
62,1998,[0-50)
62,1999,[0-50)
62,2000,[0-50)
62,2001,[0-50)
62,2002,[0-50)
62,2003,[0-50)
62,2004,[0-50)
62,2005,[0-50)
62,2006,[0-50)
62,2007,[0-50)
62,2008,[0-50)
62,2009,[0-50)
62,2010,[0-50)
62,2011,[0-50)
62,2012,[0-50)
62,2013,[0-50)
62,2014,[0-50)
62,2015,[0-50)
62,2016,[50-100)
62,2017,[50-100)
62,2018,[50-100)
62,2019,[0-50)
63,1997,[0-50)
63,1998,[0-50)
63,1999,[0-50)
63,2000,[0-50)
63,2001,[0-50)
63,2002,[0-50)
63,2003,[0-50)
63,2004,[0-50)
63,2005,[0-50)
63,2006,[0-50)
63,2007,[0-50)
63,2008,[0-50)
63,2009,[0-50)
63,2010,[0-50)
63,2012,[0-50)
63,2013,[0-50)
63,2014,[0-50)
63,2015,[0-50)
63,2016,[0-50)
63,2017,[0-50)
63,2018,[0-50)
63,2019,[0-50)
64,2013,[0-50)
64,2014,[0-50)
64,2015,[0-50)
64,2016,[0-50)
64,2017,[0-50)
64,2018,[0-50)
65,2010,[0-50)
65,2011,[0-50)
65,2012,[0-50)
65,2013,[0-50)
65,2014,[0-50)
65,2015,[0-50)
65,2016,[0-50)
65,2017,[0-50)
65,2018,[0-50)
65,2019,[0-50)
66,1996,[0-50)
66,1997,[0-50)
66,1998,[0-50)
66,1999,[0-50)
66,2000,[0-50)
66,2001,[0-50)
66,2002,[0-50)
66,2003,[0-50)
66,2004,[0-50)
66,2005,[0-50)
66,2006,[0-50)
66,2007,[0-50)
66,2008,[0-50)
66,2009,[0-50)
66,2010,[0-50)
66,2011,[0-50)
66,2012,[0-50)
66,2013,[0-50)
67,2013,[0-50)
67,2014,[0-50)
67,2015,[0-50)
67,2016,[0-50)
67,2017,[50-100)
67,2018,[50-100)
67,2019,[50-100)
68,2013,[0-50)
68,2014,[0-50)
68,2015,[0-50)
68,2016,[0-50)
68,2017,[0-50)
68,2018,[0-50)
68,2019,[0-50)
69,1980,[0-50)
69,1981,[0-50)
69,1984,[0-50)
69,1990,[0-50)
69,1991,[50-100)
69,1992,[0-50)
69,1993,[0-50)
69,1994,[0-50)
69,1995,[50-100)
69,1996,[50-100)
69,1997,[50-100)
69,1998,[50-100)
69,1999,[50-100)
69,2000,[50-100)
69,2001,[50-100)
69,2002,greater than 100
69,2003,greater than 100
69,2004,greater than 100
69,2005,greater than 100
69,2006,greater than 100
69,2007,greater than 100
69,2008,greater than 100
69,2009,greater than 100
69,2010,greater than 100
69,2011,greater than 100
69,2012,greater than 100
69,2013,greater than 100
69,2014,greater than 100
69,2015,greater than 100
69,2016,greater than 100
69,2017,greater than 100
69,2018,greater than 100
69,2019,[50-100)
70,2001,[0-50)
70,2002,[50-100)
70,2003,[50-100)
70,2004,greater than 100
70,2005,greater than 100
70,2006,greater than 100
70,2007,greater than 100
70,2008,greater than 100
70,2009,greater than 100
70,2010,greater than 100
70,2011,greater than 100
70,2012,greater than 100
70,2013,greater than 100
70,2014,greater than 100
70,2015,greater than 100
70,2016,greater than 100
70,2017,greater than 100
70,2018,greater than 100
70,2019,greater than 100
71,2000,[0-50)
71,2001,[0-50)
71,2002,[0-50)
71,2003,[0-50)
71,2004,[0-50)
71,2005,[0-50)
71,2006,[0-50)
71,2007,[0-50)
71,2008,[0-50)
71,2009,[0-50)
71,2010,[0-50)
71,2011,[0-50)
71,2012,[0-50)
71,2013,[0-50)
71,2014,[0-50)
71,2015,[0-50)
71,2016,[50-100)
71,2017,[50-100)
71,2018,[50-100)
71,2019,[50-100)
72,2005,[0-50)
72,2006,[0-50)
72,2007,[0-50)
72,2008,[0-50)
72,2009,[0-50)
72,2010,[0-50)
72,2011,[0-50)
72,2012,[0-50)
72,2013,[0-50)
72,2014,[50-100)
72,2015,[50-100)
72,2016,[50-100)
72,2017,[50-100)
72,2018,[50-100)
72,2019,[50-100)
73,2008,[0-50)
73,2009,[0-50)
73,2010,[0-50)
73,2011,[0-50)
73,2012,[0-50)
73,2013,[0-50)
73,2014,[0-50)
73,2015,[0-50)
73,2016,[0-50)
73,2017,[0-50)
73,2018,[0-50)
73,2019,[0-50)
74,2010,[0-50)
74,2011,[0-50)
74,2012,[0-50)
74,2013,[0-50)
74,2014,[0-50)
74,2015,[0-50)
74,2016,[0-50)
74,2017,[0-50)
74,2018,[0-50)
74,2019,[0-50)
75,2009,[0-50)
75,2010,[0-50)
75,2011,[0-50)
75,2012,[0-50)
75,2013,[0-50)
75,2014,[0-50)
75,2015,[0-50)
75,2016,[0-50)
76,2009,[0-50)
76,2010,[0-50)
76,2011,[0-50)
76,2012,[0-50)
76,2013,[0-50)
76,2014,[0-50)
76,2015,[0-50)
76,2016,[0-50)
76,2017,[0-50)
76,2018,[0-50)
76,2019,[0-50)
77,1999,[0-50)
77,2000,[0-50)
77,2001,[0-50)
77,2002,[0-50)
77,2003,[0-50)
77,2004,[0-50)
77,2005,[0-50)
77,2006,[0-50)
77,2007,[0-50)
77,2008,[0-50)
77,2009,[0-50)
77,2010,[0-50)
77,2011,[0-50)
77,2012,[0-50)
77,2013,[0-50)
77,2014,[0-50)
77,2015,[0-50)
77,2016,[0-50)
77,2017,[0-50)
77,2018,[0-50)
77,2019,[0-50)
78,2015,[0-50)
78,2016,[0-50)
78,2017,[0-50)
78,2018,[50-100)
79,1997,[0-50)
79,1998,[0-50)
79,1999,[0-50)
79,2000,[0-50)
79,2001,[50-100)
79,2002,[50-100)
79,2003,[50-100)
79,2004,[50-100)
79,2005,[50-100)
79,2006,[50-100)
79,2007,[50-100)
79,2008,[50-100)
79,2009,[50-100)
79,2010,[50-100)
79,2011,greater than 100
79,2012,greater than 100
79,2013,greater than 100
79,2014,greater than 100
79,2015,greater than 100
79,2016,greater than 100
79,2017,greater than 100
79,2018,greater than 100
79,2019,greater than 100
80,2007,[0-50)
80,2008,[0-50)
80,2009,[0-50)
80,2010,[0-50)
80,2011,[0-50)
80,2012,[0-50)
80,2013,[0-50)
80,2014,[0-50)
80,2015,[0-50)
80,2016,[0-50)
80,2017,[0-50)
80,2018,[0-50)
80,2019,[0-50)
81,1991,[0-50)
81,1992,[0-50)
81,1993,[0-50)
81,1994,[0-50)
81,1995,[0-50)
81,1996,[0-50)
81,1997,[0-50)
81,1998,[0-50)
81,1999,[0-50)
81,2000,[0-50)
81,2001,[0-50)
81,2002,[0-50)
81,2003,[0-50)
81,2004,[0-50)
81,2005,[0-50)
81,2006,[0-50)
81,2007,[0-50)
81,2008,[0-50)
81,2009,[0-50)
81,2010,[0-50)
81,2011,[0-50)
81,2012,[0-50)
81,2013,[0-50)
81,2014,[0-50)
81,2015,[0-50)
81,2016,[0-50)
81,2017,[0-50)
81,2018,[0-50)
81,2019,[0-50)
82,2003,[0-50)
83,1995,[0-50)
83,1996,[0-50)
83,1997,[0-50)
83,1998,[0-50)
83,1999,[0-50)
83,2000,[0-50)
83,2002,[0-50)
83,2005,[0-50)
83,2006,[0-50)
83,2007,[0-50)
83,2008,[0-50)
83,2009,[0-50)
83,2010,[0-50)
83,2011,[0-50)
83,2012,[0-50)
83,2013,[0-50)
83,2014,[0-50)
83,2015,[0-50)
83,2016,[0-50)
83,2017,[0-50)
83,2018,[0-50)
83,2019,[0-50)
84,2010,[50-100)
85,2003,[0-50)
85,2004,[0-50)
85,2005,[0-50)
85,2006,[0-50)
85,2007,[0-50)
85,2008,[0-50)
85,2009,[0-50)
85,2010,[0-50)
85,2011,[0-50)
85,2012,[0-50)
85,2013,[0-50)
85,2014,[0-50)
85,2015,[0-50)
85,2016,[0-50)
85,2017,[0-50)
85,2018,[0-50)
85,2019,[0-50)
86,2008,[0-50)
86,2009,[0-50)
86,2010,[0-50)
86,2011,[0-50)
86,2012,[0-50)
86,2013,[0-50)
86,2014,[0-50)
86,2015,[0-50)
86,2016,[0-50)
86,2017,[0-50)
86,2018,[0-50)
86,2019,[0-50)
87,1994,[0-50)
87,1995,[0-50)
87,1996,[50-100)
87,1997,[50-100)
87,1998,[0-50)
87,1999,[0-50)
87,2000,[50-100)
87,2001,[50-100)
87,2002,[50-100)
87,2003,[50-100)
87,2004,greater than 100
87,2005,greater than 100
87,2006,greater than 100
87,2007,greater than 100
87,2008,greater than 100
87,2009,greater than 100
87,2010,greater than 100
87,2011,greater than 100
87,2012,greater than 100
87,2013,greater than 100
87,2014,greater than 100
87,2015,greater than 100
87,2016,greater than 100
87,2017,greater than 100
87,2018,greater than 100
88,2010,[0-50)
88,2011,[0-50)
88,2012,[0-50)
88,2013,[0-50)
88,2014,[0-50)
88,2015,[0-50)
88,2016,[0-50)
88,2017,[0-50)
89,2004,[0-50)
89,2005,[0-50)
89,2006,[0-50)
89,2007,[0-50)
89,2008,[0-50)
89,2009,[0-50)
89,2010,[0-50)
89,2011,[0-50)
89,2012,[0-50)
89,2013,[50-100)
89,2014,[50-100)
89,2015,[50-100)
89,2016,[50-100)
89,2017,[50-100)
89,2018,[50-100)
89,2019,[0-50)
90,1994,[0-50)
90,1995,[0-50)
90,1997,[0-50)
90,1998,[0-50)
90,1999,[0-50)
90,2000,[0-50)
90,2001,[0-50)
90,2002,[0-50)
90,2003,[0-50)
90,2004,[0-50)
90,2005,[0-50)
90,2006,[0-50)
90,2007,[0-50)
90,2008,[0-50)
90,2009,[0-50)
90,2010,[0-50)
90,2011,[0-50)
90,2012,[0-50)
90,2013,[0-50)
90,2014,[0-50)
90,2015,[0-50)
90,2016,[0-50)
90,2017,[0-50)
90,2018,[0-50)
90,2019,[0-50)
91,1995,[0-50)
91,1996,[0-50)
91,1997,[0-50)
91,1998,[0-50)
91,1999,[0-50)
91,2000,[0-50)
91,2001,[0-50)
91,2002,[0-50)
91,2003,[0-50)
91,2004,[0-50)
91,2005,[0-50)
92,1992,[50-100)
92,1993,[50-100)
92,1994,[50-100)
92,1995,[50-100)
92,1996,[50-100)
92,1997,greater than 100
92,1998,greater than 100
92,1999,greater than 100
92,2000,greater than 100
92,2001,greater than 100
92,2002,greater than 100
92,2003,greater than 100
92,2004,greater than 100
92,2005,greater than 100
92,2006,greater than 100
92,2007,greater than 100
92,2008,greater than 100
92,2009,greater than 100
92,2010,greater than 100
92,2011,greater than 100
92,2012,greater than 100
92,2013,greater than 100
92,2014,greater than 100
92,2015,greater than 100
92,2016,greater than 100
92,2017,greater than 100
92,2018,greater than 100
92,2019,greater than 100
92,2020,[50-100)
93,2001,[0-50)
93,2002,[0-50)
93,2003,[0-50)
93,2004,[0-50)
93,2005,[0-50)
93,2006,[0-50)
93,2007,[0-50)
93,2008,[0-50)
93,2009,[0-50)
93,2010,[0-50)
93,2011,[0-50)
93,2012,[0-50)
93,2013,[0-50)
93,2014,[0-50)
93,2015,[0-50)
93,2016,[0-50)
93,2017,[0-50)
93,2018,[0-50)
93,2019,[0-50)
94,2004,[0-50)
94,2005,[0-50)
94,2006,[50-100)
94,2007,[0-50)
94,2008,[0-50)
94,2009,[0-50)
94,2010,[0-50)
94,2011,[0-50)
94,2012,[0-50)
94,2013,[0-50)
94,2014,[50-100)
94,2015,[50-100)
94,2016,[0-50)
94,2017,[0-50)
94,2018,[50-100)
94,2019,[50-100)
95,2001,[0-50)
95,2002,[0-50)
95,2003,[0-50)
95,2004,[0-50)
95,2005,[0-50)
95,2006,[0-50)
95,2007,[0-50)
95,2008,[0-50)
95,2009,[0-50)
95,2010,[0-50)
95,2011,[0-50)
95,2012,[0-50)
95,2013,[0-50)
95,2014,[0-50)
95,2015,[0-50)
95,2016,[0-50)
95,2017,[0-50)
95,2018,[0-50)
95,2019,[0-50)
96,1988,[0-50)
96,1989,[0-50)
96,1990,[0-50)
96,1991,[0-50)
96,1992,[0-50)
96,1993,[0-50)
96,1994,[0-50)
96,1995,[0-50)
96,1996,[0-50)
97,2002,[0-50)
97,2003,[0-50)
97,2004,[0-50)
97,2005,[0-50)
97,2006,[0-50)
97,2007,[0-50)
97,2008,[0-50)
97,2009,[0-50)
97,2010,[0-50)
97,2011,[0-50)
97,2012,[0-50)
97,2013,[0-50)
97,2014,[0-50)
98,2015,[0-50)
98,2016,[0-50)
98,2017,[0-50)
98,2018,[0-50)
98,2019,[0-50)
99,2001,[0-50)
99,2002,[50-100)
99,2003,[0-50)
99,2004,[0-50)
99,2005,[50-100)
99,2006,[50-100)
99,2007,[50-100)
99,2008,[0-50)
99,2009,[0-50)
99,2010,[0-50)
99,2011,[0-50)
99,2012,[0-50)
99,2013,[0-50)
99,2014,[0-50)
99,2015,[0-50)
99,2016,[0-50)
99,2017,[0-50)
99,2018,[0-50)
99,2019,[0-50)
