id,name,year,count
554,"IEEE Trans. Emerging Topics Comput.",2014,41
554,"IEEE Trans. Emerging Topics Comput.",2015,53
554,"IEEE Trans. Emerging Topics Comput.",2016,51
554,"IEEE Trans. Emerging Topics Comput.",2017,52
554,"IEEE Trans. Emerging Topics Comput.",2018,52
554,"IEEE Trans. Emerging Topics Comput.",2019,47
555,"ERCIM News",2007,135
555,"ERCIM News",2008,125
555,"ERCIM News",2009,131
555,"ERCIM News",2010,135
555,"ERCIM News",2011,109
555,"ERCIM News",2012,124
555,"ERCIM News",2013,124
555,"ERCIM News",2014,130
555,"ERCIM News",2015,108
555,"ERCIM News",2016,121
555,"ERCIM News",2017,133
555,"ERCIM News",2018,107
555,"ERCIM News",2019,70
556,JCS,2013,203
556,JCS,2014,292
556,JCS,2015,120
556,JCS,2016,58
556,JCS,2017,75
556,JCS,2018,98
557,"J. Intell. Inf. Syst.",1992,13
557,"J. Intell. Inf. Syst.",1993,16
557,"J. Intell. Inf. Syst.",1994,13
557,"J. Intell. Inf. Syst.",1995,26
557,"J. Intell. Inf. Syst.",1996,25
557,"J. Intell. Inf. Syst.",1997,25
557,"J. Intell. Inf. Syst.",1998,21
557,"J. Intell. Inf. Syst.",1999,22
557,"J. Intell. Inf. Syst.",2000,26
557,"J. Intell. Inf. Syst.",2001,26
557,"J. Intell. Inf. Syst.",2002,30
557,"J. Intell. Inf. Syst.",2003,27
557,"J. Intell. Inf. Syst.",2004,25
557,"J. Intell. Inf. Syst.",2005,23
557,"J. Intell. Inf. Syst.",2006,30
557,"J. Intell. Inf. Syst.",2007,26
557,"J. Intell. Inf. Syst.",2008,25
557,"J. Intell. Inf. Syst.",2009,26
557,"J. Intell. Inf. Syst.",2010,32
557,"J. Intell. Inf. Syst.",2011,37
557,"J. Intell. Inf. Syst.",2012,60
557,"J. Intell. Inf. Syst.",2013,48
557,"J. Intell. Inf. Syst.",2014,52
557,"J. Intell. Inf. Syst.",2015,38
557,"J. Intell. Inf. Syst.",2016,52
557,"J. Intell. Inf. Syst.",2017,48
557,"J. Intell. Inf. Syst.",2018,51
557,"J. Intell. Inf. Syst.",2019,34
558,IJeC,2005,12
558,IJeC,2006,15
558,IJeC,2007,15
558,IJeC,2008,15
558,IJeC,2009,19
558,IJeC,2010,14
558,IJeC,2011,15
558,IJeC,2012,17
558,IJeC,2013,17
558,IJeC,2014,15
558,IJeC,2015,16
558,IJeC,2016,15
558,IJeC,2017,13
558,IJeC,2018,9
559,"Appl. Algebra Eng. Commun. Comput.",1990,12
559,"Appl. Algebra Eng. Commun. Comput.",1991,21
559,"Appl. Algebra Eng. Commun. Comput.",1992,22
559,"Appl. Algebra Eng. Commun. Comput.",1993,19
559,"Appl. Algebra Eng. Commun. Comput.",1994,21
559,"Appl. Algebra Eng. Commun. Comput.",1995,31
559,"Appl. Algebra Eng. Commun. Comput.",1996,33
559,"Appl. Algebra Eng. Commun. Comput.",1997,37
559,"Appl. Algebra Eng. Commun. Comput.",1998,16
559,"Appl. Algebra Eng. Commun. Comput.",1999,16
559,"Appl. Algebra Eng. Commun. Comput.",2000,29
559,"Appl. Algebra Eng. Commun. Comput.",2001,40
559,"Appl. Algebra Eng. Commun. Comput.",2002,20
559,"Appl. Algebra Eng. Commun. Comput.",2003,29
559,"Appl. Algebra Eng. Commun. Comput.",2004,25
559,"Appl. Algebra Eng. Commun. Comput.",2005,21
559,"Appl. Algebra Eng. Commun. Comput.",2006,31
559,"Appl. Algebra Eng. Commun. Comput.",2007,36
559,"Appl. Algebra Eng. Commun. Comput.",2008,25
559,"Appl. Algebra Eng. Commun. Comput.",2009,22
559,"Appl. Algebra Eng. Commun. Comput.",2010,20
559,"Appl. Algebra Eng. Commun. Comput.",2011,25
559,"Appl. Algebra Eng. Commun. Comput.",2012,17
559,"Appl. Algebra Eng. Commun. Comput.",2013,32
559,"Appl. Algebra Eng. Commun. Comput.",2014,25
559,"Appl. Algebra Eng. Commun. Comput.",2015,31
559,"Appl. Algebra Eng. Commun. Comput.",2016,26
559,"Appl. Algebra Eng. Commun. Comput.",2017,32
559,"Appl. Algebra Eng. Commun. Comput.",2018,29
559,"Appl. Algebra Eng. Commun. Comput.",2019,24
560,"Int. J. on Digital Libraries",1997,31
560,"Int. J. on Digital Libraries",1998,5
560,"Int. J. on Digital Libraries",1999,12
560,"Int. J. on Digital Libraries",2000,26
560,"Int. J. on Digital Libraries",2002,9
560,"Int. J. on Digital Libraries",2004,35
560,"Int. J. on Digital Libraries",2005,30
560,"Int. J. on Digital Libraries",2006,26
560,"Int. J. on Digital Libraries",2007,24
560,"Int. J. on Digital Libraries",2008,17
560,"Int. J. on Digital Libraries",2009,11
560,"Int. J. on Digital Libraries",2010,17
560,"Int. J. on Digital Libraries",2012,21
560,"Int. J. on Digital Libraries",2013,7
560,"Int. J. on Digital Libraries",2014,16
560,"Int. J. on Digital Libraries",2015,30
560,"Int. J. on Digital Libraries",2016,23
560,"Int. J. on Digital Libraries",2017,27
560,"Int. J. on Digital Libraries",2018,26
560,"Int. J. on Digital Libraries",2019,20
561,IJVCSN,2009,21
561,IJVCSN,2010,20
561,IJVCSN,2011,17
561,IJVCSN,2012,15
561,IJVCSN,2013,18
561,IJVCSN,2014,15
561,IJVCSN,2015,17
561,IJVCSN,2016,16
561,IJVCSN,2017,15
561,IJVCSN,2018,15
562,"Informatics in Education",2003,21
562,"Informatics in Education",2004,20
562,"Informatics in Education",2005,17
562,"Informatics in Education",2006,25
562,"Informatics in Education",2007,30
562,"Informatics in Education",2008,17
562,"Informatics in Education",2009,18
562,"Informatics in Education",2010,20
562,"Informatics in Education",2011,19
562,"Informatics in Education",2012,16
562,"Informatics in Education",2013,18
562,"Informatics in Education",2014,18
562,"Informatics in Education",2015,13
562,"Informatics in Education",2016,16
562,"Informatics in Education",2017,15
562,"Informatics in Education",2018,20
562,"Informatics in Education",2019,10
563,"Int. J. Comput. Proc. Oriental Lang.",2000,22
563,"Int. J. Comput. Proc. Oriental Lang.",2001,21
563,"Int. J. Comput. Proc. Oriental Lang.",2002,29
563,"Int. J. Comput. Proc. Oriental Lang.",2003,17
563,"Int. J. Comput. Proc. Oriental Lang.",2004,19
563,"Int. J. Comput. Proc. Oriental Lang.",2005,19
563,"Int. J. Comput. Proc. Oriental Lang.",2006,18
563,"Int. J. Comput. Proc. Oriental Lang.",2007,16
563,"Int. J. Comput. Proc. Oriental Lang.",2008,22
563,"Int. J. Comput. Proc. Oriental Lang.",2009,19
563,"Int. J. Comput. Proc. Oriental Lang.",2011,27
563,"Int. J. Comput. Proc. Oriental Lang.",2012,13
564,"Rel. Eng. & Sys. Safety",2000,106
564,"Rel. Eng. & Sys. Safety",2001,126
564,"Rel. Eng. & Sys. Safety",2002,134
564,"Rel. Eng. & Sys. Safety",2003,130
564,"Rel. Eng. & Sys. Safety",2004,119
564,"Rel. Eng. & Sys. Safety",2005,121
564,"Rel. Eng. & Sys. Safety",2006,157
564,"Rel. Eng. & Sys. Safety",2007,171
564,"Rel. Eng. & Sys. Safety",2008,186
564,"Rel. Eng. & Sys. Safety",2009,208
564,"Rel. Eng. & Sys. Safety",2010,141
564,"Rel. Eng. & Sys. Safety",2011,167
564,"Rel. Eng. & Sys. Safety",2012,153
564,"Rel. Eng. & Sys. Safety",2013,215
564,"Rel. Eng. & Sys. Safety",2014,224
564,"Rel. Eng. & Sys. Safety",2015,272
564,"Rel. Eng. & Sys. Safety",2016,239
564,"Rel. Eng. & Sys. Safety",2017,283
564,"Rel. Eng. & Sys. Safety",2018,280
564,"Rel. Eng. & Sys. Safety",2019,289
565,IJCIP,2008,12
565,IJCIP,2009,21
565,IJCIP,2010,21
565,IJCIP,2011,19
565,IJCIP,2012,21
565,IJCIP,2013,24
565,IJCIP,2014,27
565,IJCIP,2015,28
565,IJCIP,2016,28
565,IJCIP,2017,28
565,IJCIP,2018,40
565,IJCIP,2019,24
566,"J. Signal and Information Processing",2010,8
566,"J. Signal and Information Processing",2011,34
567,IJWMIP,2003,26
567,IJWMIP,2004,36
567,IJWMIP,2005,33
567,IJWMIP,2006,47
567,IJWMIP,2007,59
567,IJWMIP,2008,54
567,IJWMIP,2009,54
567,IJWMIP,2010,57
567,IJWMIP,2011,51
567,IJWMIP,2012,60
567,IJWMIP,2013,63
567,IJWMIP,2014,73
567,IJWMIP,2015,51
567,IJWMIP,2016,64
567,IJWMIP,2017,67
567,IJWMIP,2018,73
567,IJWMIP,2019,48
568,"Revue Internationale de Géomatique",2001,16
568,"Revue Internationale de Géomatique",2002,27
568,"Revue Internationale de Géomatique",2003,26
568,"Revue Internationale de Géomatique",2004,26
568,"Revue Internationale de Géomatique",2005,22
568,"Revue Internationale de Géomatique",2006,29
568,"Revue Internationale de Géomatique",2007,23
568,"Revue Internationale de Géomatique",2008,23
568,"Revue Internationale de Géomatique",2009,22
568,"Revue Internationale de Géomatique",2010,22
568,"Revue Internationale de Géomatique",2011,29
568,"Revue Internationale de Géomatique",2012,32
568,"Revue Internationale de Géomatique",2013,22
568,"Revue Internationale de Géomatique",2014,25
568,"Revue Internationale de Géomatique",2015,26
568,"Revue Internationale de Géomatique",2016,22
568,"Revue Internationale de Géomatique",2017,22
568,"Revue Internationale de Géomatique",2018,21
569,IJERTCS,2010,16
569,IJERTCS,2011,13
569,IJERTCS,2012,21
569,IJERTCS,2013,16
569,IJERTCS,2014,14
569,IJERTCS,2015,9
569,IJERTCS,2016,9
569,IJERTCS,2017,9
569,IJERTCS,2018,11
569,IJERTCS,2019,23
570,"ACM Trans. Comput. Syst.",1983,19
570,"ACM Trans. Comput. Syst.",1984,18
570,"ACM Trans. Comput. Syst.",1985,15
570,"ACM Trans. Comput. Syst.",1986,16
570,"ACM Trans. Comput. Syst.",1987,17
570,"ACM Trans. Comput. Syst.",1988,17
570,"ACM Trans. Comput. Syst.",1989,13
570,"ACM Trans. Comput. Syst.",1990,14
570,"ACM Trans. Comput. Syst.",1991,17
570,"ACM Trans. Comput. Syst.",1992,14
570,"ACM Trans. Comput. Syst.",1993,15
570,"ACM Trans. Comput. Syst.",1994,14
570,"ACM Trans. Comput. Syst.",1995,12
570,"ACM Trans. Comput. Syst.",1996,13
570,"ACM Trans. Comput. Syst.",1997,14
570,"ACM Trans. Comput. Syst.",1998,11
570,"ACM Trans. Comput. Syst.",1999,9
570,"ACM Trans. Comput. Syst.",2000,12
570,"ACM Trans. Comput. Syst.",2001,13
570,"ACM Trans. Comput. Syst.",2002,12
570,"ACM Trans. Comput. Syst.",2003,13
570,"ACM Trans. Comput. Syst.",2004,10
570,"ACM Trans. Comput. Syst.",2005,13
570,"ACM Trans. Comput. Syst.",2006,12
570,"ACM Trans. Comput. Syst.",2007,11
570,"ACM Trans. Comput. Syst.",2008,10
570,"ACM Trans. Comput. Syst.",2009,8
570,"ACM Trans. Comput. Syst.",2010,9
570,"ACM Trans. Comput. Syst.",2011,12
570,"ACM Trans. Comput. Syst.",2012,15
570,"ACM Trans. Comput. Syst.",2013,12
570,"ACM Trans. Comput. Syst.",2014,9
570,"ACM Trans. Comput. Syst.",2015,13
570,"ACM Trans. Comput. Syst.",2016,12
570,"ACM Trans. Comput. Syst.",2017,13
570,"ACM Trans. Comput. Syst.",2018,3
570,"ACM Trans. Comput. Syst.",2019,9
571,"Applied Mathematics and Computation",1998,118
571,"Applied Mathematics and Computation",1999,171
571,"Applied Mathematics and Computation",2000,200
571,"Applied Mathematics and Computation",2001,198
571,"Applied Mathematics and Computation",2002,309
571,"Applied Mathematics and Computation",2003,610
571,"Applied Mathematics and Computation",2004,867
571,"Applied Mathematics and Computation",2005,1056
571,"Applied Mathematics and Computation",2006,1309
571,"Applied Mathematics and Computation",2007,1417
571,"Applied Mathematics and Computation",2008,1107
571,"Applied Mathematics and Computation",2009,824
571,"Applied Mathematics and Computation",2010,1020
571,"Applied Mathematics and Computation",2011,1113
571,"Applied Mathematics and Computation",2012,1074
571,"Applied Mathematics and Computation",2013,1096
571,"Applied Mathematics and Computation",2014,1551
571,"Applied Mathematics and Computation",2015,1385
571,"Applied Mathematics and Computation",2016,637
571,"Applied Mathematics and Computation",2017,577
571,"Applied Mathematics and Computation",2018,854
571,"Applied Mathematics and Computation",2019,864
572,"Decision Analytics",2014,9
572,"Decision Analytics",2015,8
572,"Decision Analytics",2016,6
572,"Decision Analytics",2017,1
573,IJCVR,2009,6
573,IJCVR,2010,22
573,IJCVR,2011,25
573,IJCVR,2012,7
573,IJCVR,2013,12
573,IJCVR,2014,22
573,IJCVR,2015,26
573,IJCVR,2016,34
573,IJCVR,2017,44
573,IJCVR,2018,39
573,IJCVR,2019,22
574,IJUC,2004,5
574,IJUC,2005,16
574,IJUC,2006,20
574,IJUC,2007,23
574,IJUC,2008,23
574,IJUC,2009,32
574,IJUC,2010,28
574,IJUC,2011,30
574,IJUC,2012,37
574,IJUC,2013,24
574,IJUC,2014,26
574,IJUC,2015,26
574,IJUC,2016,26
574,IJUC,2017,24
574,IJUC,2018,9
574,IJUC,2019,4
575,"Inf. Syst. E-Business Management",2003,23
575,"Inf. Syst. E-Business Management",2004,19
575,"Inf. Syst. E-Business Management",2005,20
575,"Inf. Syst. E-Business Management",2006,21
575,"Inf. Syst. E-Business Management",2007,21
575,"Inf. Syst. E-Business Management",2008,25
575,"Inf. Syst. E-Business Management",2009,23
575,"Inf. Syst. E-Business Management",2010,21
575,"Inf. Syst. E-Business Management",2011,23
575,"Inf. Syst. E-Business Management",2012,32
575,"Inf. Syst. E-Business Management",2013,28
575,"Inf. Syst. E-Business Management",2014,25
575,"Inf. Syst. E-Business Management",2015,33
575,"Inf. Syst. E-Business Management",2016,35
575,"Inf. Syst. E-Business Management",2017,35
575,"Inf. Syst. E-Business Management",2018,33
575,"Inf. Syst. E-Business Management",2019,6
576,"Speech Communication",1982,27
576,"Speech Communication",1983,56
576,"Speech Communication",1984,34
576,"Speech Communication",1985,37
576,"Speech Communication",1986,26
576,"Speech Communication",1987,27
576,"Speech Communication",1988,40
576,"Speech Communication",1989,32
576,"Speech Communication",1990,59
576,"Speech Communication",1991,43
576,"Speech Communication",1992,54
576,"Speech Communication",1993,76
576,"Speech Communication",1994,52
576,"Speech Communication",1995,47
576,"Speech Communication",1996,75
576,"Speech Communication",1997,67
576,"Speech Communication",1998,53
576,"Speech Communication",1999,56
576,"Speech Communication",2000,69
576,"Speech Communication",2001,59
576,"Speech Communication",2002,73
576,"Speech Communication",2003,99
576,"Speech Communication",2004,66
576,"Speech Communication",2005,94
576,"Speech Communication",2006,114
576,"Speech Communication",2007,68
576,"Speech Communication",2008,75
576,"Speech Communication",2009,99
576,"Speech Communication",2010,81
576,"Speech Communication",2011,90
576,"Speech Communication",2012,81
576,"Speech Communication",2013,77
576,"Speech Communication",2014,82
576,"Speech Communication",2015,88
576,"Speech Communication",2016,89
576,"Speech Communication",2017,82
576,"Speech Communication",2018,110
576,"Speech Communication",2019,51
577,IJIIT,2005,18
577,IJIIT,2006,17
577,IJIIT,2007,17
577,IJIIT,2008,16
577,IJIIT,2009,17
577,IJIIT,2010,16
577,IJIIT,2011,17
577,IJIIT,2012,17
577,IJIIT,2013,18
577,IJIIT,2014,16
577,IJIIT,2015,16
577,IJIIT,2016,16
577,IJIIT,2017,16
577,IJIIT,2018,18
577,IJIIT,2019,10
578,"Theory of Computing",2005,9
578,"Theory of Computing",2006,13
578,"Theory of Computing",2007,12
578,"Theory of Computing",2008,9
578,"Theory of Computing",2009,13
578,"Theory of Computing",2010,12
578,"Theory of Computing",2011,13
578,"Theory of Computing",2012,27
578,"Theory of Computing",2013,30
578,"Theory of Computing",2014,20
578,"Theory of Computing",2015,20
578,"Theory of Computing",2016,20
578,"Theory of Computing",2017,21
578,"Theory of Computing",2018,22
579,"Theory of Computing, Graduate Surveys",2008,1
579,"Theory of Computing, Graduate Surveys",2011,3
579,"Theory of Computing, Graduate Surveys",2013,1
579,"Theory of Computing, Graduate Surveys",2015,1
579,"Theory of Computing, Graduate Surveys",2016,1
579,"Theory of Computing, Graduate Surveys",2017,1
580,"Int. J. Semantic Web Inf. Syst.",2005,10
580,"Int. J. Semantic Web Inf. Syst.",2006,13
580,"Int. J. Semantic Web Inf. Syst.",2007,15
580,"Int. J. Semantic Web Inf. Syst.",2008,14
580,"Int. J. Semantic Web Inf. Syst.",2009,14
580,"Int. J. Semantic Web Inf. Syst.",2010,12
580,"Int. J. Semantic Web Inf. Syst.",2011,12
580,"Int. J. Semantic Web Inf. Syst.",2012,16
580,"Int. J. Semantic Web Inf. Syst.",2013,15
580,"Int. J. Semantic Web Inf. Syst.",2014,14
580,"Int. J. Semantic Web Inf. Syst.",2015,12
580,"Int. J. Semantic Web Inf. Syst.",2016,17
580,"Int. J. Semantic Web Inf. Syst.",2017,31
580,"Int. J. Semantic Web Inf. Syst.",2018,31
580,"Int. J. Semantic Web Inf. Syst.",2019,15
581,"SIGBED Review",2004,11
581,"SIGBED Review",2005,37
581,"SIGBED Review",2006,25
581,"SIGBED Review",2007,23
581,"SIGBED Review",2008,37
581,"SIGBED Review",2009,35
581,"SIGBED Review",2010,8
581,"SIGBED Review",2011,40
581,"SIGBED Review",2012,27
581,"SIGBED Review",2013,54
581,"SIGBED Review",2014,42
581,"SIGBED Review",2015,19
581,"SIGBED Review",2016,48
581,"SIGBED Review",2017,26
581,"SIGBED Review",2018,26
581,"SIGBED Review",2019,5
582,"OR Spectrum",2000,27
582,"OR Spectrum",2001,33
582,"OR Spectrum",2002,26
582,"OR Spectrum",2003,30
582,"OR Spectrum",2004,32
582,"OR Spectrum",2005,37
582,"OR Spectrum",2006,34
582,"OR Spectrum",2007,40
582,"OR Spectrum",2008,37
582,"OR Spectrum",2009,36
582,"OR Spectrum",2010,43
582,"OR Spectrum",2011,41
582,"OR Spectrum",2012,42
582,"OR Spectrum",2013,42
582,"OR Spectrum",2014,45
582,"OR Spectrum",2015,39
582,"OR Spectrum",2016,44
582,"OR Spectrum",2017,40
582,"OR Spectrum",2018,40
582,"OR Spectrum",2019,20
583,"Cognition, Technology & Work",1999,22
583,"Cognition, Technology & Work",2000,34
583,"Cognition, Technology & Work",2001,20
583,"Cognition, Technology & Work",2002,23
583,"Cognition, Technology & Work",2003,28
583,"Cognition, Technology & Work",2004,30
583,"Cognition, Technology & Work",2005,29
583,"Cognition, Technology & Work",2006,32
583,"Cognition, Technology & Work",2007,23
583,"Cognition, Technology & Work",2008,37
583,"Cognition, Technology & Work",2009,24
583,"Cognition, Technology & Work",2010,25
583,"Cognition, Technology & Work",2011,21
583,"Cognition, Technology & Work",2012,31
583,"Cognition, Technology & Work",2013,39
583,"Cognition, Technology & Work",2014,46
583,"Cognition, Technology & Work",2015,51
583,"Cognition, Technology & Work",2016,52
583,"Cognition, Technology & Work",2017,53
583,"Cognition, Technology & Work",2018,48
583,"Cognition, Technology & Work",2019,37
584,"IEICE Transactions",1995,205
584,"IEICE Transactions",2004,401
584,"IEICE Transactions",2005,1880
584,"IEICE Transactions",2006,1701
584,"IEICE Transactions",2007,1544
584,"IEICE Transactions",2008,1791
584,"IEICE Transactions",2009,1589
584,"IEICE Transactions",2010,1614
584,"IEICE Transactions",2011,1547
584,"IEICE Transactions",2012,1565
584,"IEICE Transactions",2013,1348
584,"IEICE Transactions",2014,1283
584,"IEICE Transactions",2015,1142
584,"IEICE Transactions",2016,1231
584,"IEICE Transactions",2017,1202
584,"IEICE Transactions",2018,1138
584,"IEICE Transactions",2019,633
585,IJSDA,2012,20
585,IJSDA,2013,22
585,IJSDA,2014,24
585,IJSDA,2015,17
585,IJSDA,2016,20
585,IJSDA,2017,22
585,IJSDA,2018,21
585,IJSDA,2019,14
586,"EURASIP J. Emb. Sys.",2006,22
586,"EURASIP J. Emb. Sys.",2007,62
586,"EURASIP J. Emb. Sys.",2008,58
586,"EURASIP J. Emb. Sys.",2009,44
586,"EURASIP J. Emb. Sys.",2010,14
586,"EURASIP J. Emb. Sys.",2011,19
586,"EURASIP J. Emb. Sys.",2012,10
586,"EURASIP J. Emb. Sys.",2013,15
586,"EURASIP J. Emb. Sys.",2014,2
586,"EURASIP J. Emb. Sys.",2015,3
586,"EURASIP J. Emb. Sys.",2016,25
586,"EURASIP J. Emb. Sys.",2017,35
586,"EURASIP J. Emb. Sys.",2018,3
586,"EURASIP J. Emb. Sys.",2019,2
587,"Journal of Interconnection Networks",2000,18
587,"Journal of Interconnection Networks",2001,26
587,"Journal of Interconnection Networks",2002,16
587,"Journal of Interconnection Networks",2003,26
587,"Journal of Interconnection Networks",2004,28
587,"Journal of Interconnection Networks",2005,24
587,"Journal of Interconnection Networks",2006,32
587,"Journal of Interconnection Networks",2007,23
587,"Journal of Interconnection Networks",2008,26
587,"Journal of Interconnection Networks",2009,27
587,"Journal of Interconnection Networks",2010,10
587,"Journal of Interconnection Networks",2011,20
587,"Journal of Interconnection Networks",2012,14
587,"Journal of Interconnection Networks",2013,20
587,"Journal of Interconnection Networks",2015,15
587,"Journal of Interconnection Networks",2016,13
587,"Journal of Interconnection Networks",2017,20
587,"Journal of Interconnection Networks",2018,14
587,"Journal of Interconnection Networks",2019,11
588,IJAEC,2010,16
588,IJAEC,2011,17
588,IJAEC,2012,20
588,IJAEC,2013,24
588,IJAEC,2014,20
588,IJAEC,2015,15
588,IJAEC,2016,19
588,IJAEC,2017,18
588,IJAEC,2018,19
588,IJAEC,2019,16
589,IJBDCN,2005,17
589,IJBDCN,2006,17
589,IJBDCN,2007,17
589,IJBDCN,2008,20
589,IJBDCN,2009,19
589,IJBDCN,2010,16
589,IJBDCN,2011,16
589,IJBDCN,2012,18
589,IJBDCN,2013,17
589,IJBDCN,2014,13
589,IJBDCN,2015,9
589,IJBDCN,2016,9
589,IJBDCN,2017,16
589,IJBDCN,2018,10
589,IJBDCN,2019,13
590,CSSP,2009,59
590,CSSP,2010,75
590,CSSP,2011,92
590,CSSP,2012,137
590,CSSP,2013,180
590,CSSP,2014,217
590,CSSP,2015,203
590,CSSP,2016,237
590,CSSP,2017,268
590,CSSP,2018,285
590,CSSP,2019,225
591,"Medical Image Analysis",1996,11
591,"Medical Image Analysis",1997,13
591,"Medical Image Analysis",1998,24
591,"Medical Image Analysis",1999,28
591,"Medical Image Analysis",2000,28
591,"Medical Image Analysis",2001,24
591,"Medical Image Analysis",2002,28
591,"Medical Image Analysis",2003,39
591,"Medical Image Analysis",2004,40
591,"Medical Image Analysis",2005,47
591,"Medical Image Analysis",2006,67
591,"Medical Image Analysis",2007,51
591,"Medical Image Analysis",2008,61
591,"Medical Image Analysis",2009,77
591,"Medical Image Analysis",2010,63
591,"Medical Image Analysis",2011,67
591,"Medical Image Analysis",2012,118
591,"Medical Image Analysis",2013,93
591,"Medical Image Analysis",2014,106
591,"Medical Image Analysis",2015,123
591,"Medical Image Analysis",2016,104
591,"Medical Image Analysis",2017,148
591,"Medical Image Analysis",2018,118
591,"Medical Image Analysis",2019,102
592,"Argument & Computation",2010,11
592,"Argument & Computation",2011,6
592,"Argument & Computation",2012,7
592,"Argument & Computation",2013,12
592,"Argument & Computation",2014,11
592,"Argument & Computation",2015,14
592,"Argument & Computation",2016,13
592,"Argument & Computation",2017,17
592,"Argument & Computation",2018,13
592,"Argument & Computation",2019,6
593,ITOR,2005,40
593,ITOR,2006,39
593,ITOR,2007,41
593,ITOR,2008,38
593,ITOR,2009,44
593,ITOR,2010,48
593,ITOR,2011,40
593,ITOR,2012,44
593,ITOR,2013,45
593,ITOR,2014,50
593,ITOR,2015,56
593,ITOR,2016,58
593,ITOR,2017,81
593,ITOR,2018,95
593,ITOR,2019,121
593,ITOR,2020,34
594,"J. UCS",1994,6
594,"J. UCS",1995,69
594,"J. UCS",1996,54
594,"J. UCS",1997,78
594,"J. UCS",1998,70
594,"J. UCS",1999,60
594,"J. UCS",2000,81
594,"J. UCS",2001,79
594,"J. UCS",2002,76
594,"J. UCS",2003,89
594,"J. UCS",2004,98
594,"J. UCS",2005,136
594,"J. UCS",2006,110
594,"J. UCS",2007,132
594,"J. UCS",2008,212
594,"J. UCS",2009,172
594,"J. UCS",2010,177
594,"J. UCS",2011,117
594,"J. UCS",2012,154
594,"J. UCS",2013,146
594,"J. UCS",2014,112
594,"J. UCS",2015,100
594,"J. UCS",2016,86
594,"J. UCS",2017,71
594,"J. UCS",2018,98
594,"J. UCS",2019,46
595,ARIST,2002,14
595,ARIST,2003,12
595,ARIST,2004,13
595,ARIST,2005,15
595,ARIST,2006,14
595,ARIST,2007,16
595,ARIST,2008,14
595,ARIST,2009,11
595,ARIST,2010,13
595,ARIST,2011,12
596,JILSA,2009,3
596,JILSA,2010,25
596,JILSA,2011,19
597,"Journal of Computer-Aided Molecular Design",1987,24
597,"Journal of Computer-Aided Molecular Design",1988,30
597,"Journal of Computer-Aided Molecular Design",1989,33
597,"Journal of Computer-Aided Molecular Design",1990,23
597,"Journal of Computer-Aided Molecular Design",1991,40
597,"Journal of Computer-Aided Molecular Design",1992,41
597,"Journal of Computer-Aided Molecular Design",1993,40
597,"Journal of Computer-Aided Molecular Design",1994,51
597,"Journal of Computer-Aided Molecular Design",1995,45
597,"Journal of Computer-Aided Molecular Design",1996,52
597,"Journal of Computer-Aided Molecular Design",1997,51
597,"Journal of Computer-Aided Molecular Design",1998,47
597,"Journal of Computer-Aided Molecular Design",1999,44
597,"Journal of Computer-Aided Molecular Design",2000,55
597,"Journal of Computer-Aided Molecular Design",2001,76
597,"Journal of Computer-Aided Molecular Design",2002,68
597,"Journal of Computer-Aided Molecular Design",2003,63
597,"Journal of Computer-Aided Molecular Design",2004,60
597,"Journal of Computer-Aided Molecular Design",2005,63
597,"Journal of Computer-Aided Molecular Design",2006,57
597,"Journal of Computer-Aided Molecular Design",2007,56
597,"Journal of Computer-Aided Molecular Design",2008,84
597,"Journal of Computer-Aided Molecular Design",2009,78
597,"Journal of Computer-Aided Molecular Design",2010,86
597,"Journal of Computer-Aided Molecular Design",2011,97
597,"Journal of Computer-Aided Molecular Design",2012,130
597,"Journal of Computer-Aided Molecular Design",2013,77
597,"Journal of Computer-Aided Molecular Design",2014,98
597,"Journal of Computer-Aided Molecular Design",2015,88
597,"Journal of Computer-Aided Molecular Design",2016,92
597,"Journal of Computer-Aided Molecular Design",2017,89
597,"Journal of Computer-Aided Molecular Design",2018,100
597,"Journal of Computer-Aided Molecular Design",2019,45
598,"BMC Bioinformatics",2000,1
598,"BMC Bioinformatics",2001,9
598,"BMC Bioinformatics",2002,40
598,"BMC Bioinformatics",2003,66
598,"BMC Bioinformatics",2004,209
598,"BMC Bioinformatics",2005,414
598,"BMC Bioinformatics",2006,633
598,"BMC Bioinformatics",2007,613
598,"BMC Bioinformatics",2008,745
598,"BMC Bioinformatics",2009,729
598,"BMC Bioinformatics",2010,861
598,"BMC Bioinformatics",2011,722
598,"BMC Bioinformatics",2012,609
598,"BMC Bioinformatics",2013,605
598,"BMC Bioinformatics",2014,617
598,"BMC Bioinformatics",2015,495
598,"BMC Bioinformatics",2016,545
598,"BMC Bioinformatics",2017,553
598,"BMC Bioinformatics",2018,506
598,"BMC Bioinformatics",2019,439
599,"Journal Comp. Netw. and Communic.",2008,17
599,"Journal Comp. Netw. and Communic.",2009,7
599,"Journal Comp. Netw. and Communic.",2010,23
599,"Journal Comp. Netw. and Communic.",2011,19
599,"Journal Comp. Netw. and Communic.",2012,67
599,"Journal Comp. Netw. and Communic.",2013,32
599,"Journal Comp. Netw. and Communic.",2014,35
599,"Journal Comp. Netw. and Communic.",2015,14
599,"Journal Comp. Netw. and Communic.",2016,36
599,"Journal Comp. Netw. and Communic.",2017,20
599,"Journal Comp. Netw. and Communic.",2018,24
599,"Journal Comp. Netw. and Communic.",2019,35
600,MCFNS,2009,11
600,MCFNS,2010,25
