id,year,label
803,1966,[0-50)
803,1967,[0-50)
803,1968,[0-50)
803,1970,[0-50)
804,1969,[0-50)
804,1973,[0-50)
805,1972,[0-50)
805,1973,[0-50)
805,1974,[0-50)
805,1975,[0-50)
805,1976,[0-50)
805,1977,[0-50)
805,1978,[50-100)
805,1979,[50-100)
805,1980,[50-100)
807,1978,[0-50)
807,1979,[0-50)
807,1980,[50-100)
807,1981,[50-100)
807,1982,[50-100)
807,1983,[50-100)
807,1984,[50-100)
807,1985,[50-100)
807,1986,[50-100)
807,1987,[50-100)
807,1988,[50-100)
807,1989,[50-100)
807,1990,[50-100)
807,1991,[100-150)
807,1992,[150-200)
807,1993,[100-150)
807,1994,[200-250)
807,1995,greater than 250
807,1996,greater than 250
807,1997,greater than 250
807,1998,greater than 250
807,1999,greater than 250
807,2000,greater than 250
807,2001,greater than 250
807,2002,greater than 250
807,2003,greater than 250
807,2004,greater than 250
807,2005,greater than 250
807,2006,greater than 250
807,2007,greater than 250
807,2008,greater than 250
807,2009,greater than 250
807,2010,greater than 250
807,2011,greater than 250
807,2012,greater than 250
807,2013,greater than 250
807,2014,greater than 250
807,2015,greater than 250
807,2016,greater than 250
807,2017,greater than 250
807,2018,greater than 250
807,2019,greater than 250
899,1968,[0-50)
899,1969,[0-50)
899,1970,[0-50)
899,1971,[0-50)
899,1973,[0-50)
899,1974,[0-50)
801,1965,[0-50)
801,1966,[100-150)
801,1967,[200-250)
801,1968,[200-250)
801,1969,greater than 250
802,1960,[0-50)
802,1961,[0-50)
802,1962,[0-50)
802,1963,[0-50)
802,1964,[0-50)
802,1965,[0-50)
803,2020,[0-50)
805,2020,[0-50)
806,1964,[0-50)
806,1965,[0-50)
806,1966,[0-50)
806,1967,[0-50)
806,1968,[0-50)
806,1969,[0-50)
806,1970,[0-50)
806,1971,[50-100)
806,1972,[50-100)
806,1973,[50-100)
806,1976,[50-100)
806,2020,[0-50)
902,1994,greater than 250
902,2001,greater than 250
902,2002,greater than 250
902,2004,[150-200)
902,2006,greater than 250
902,2007,greater than 250
902,2008,greater than 250
902,2009,greater than 250
902,2010,greater than 250
902,2011,greater than 250
902,2012,greater than 250
902,2013,greater than 250
902,2014,greater than 250
902,2015,greater than 250
902,2016,greater than 250
902,2017,greater than 250
902,2018,greater than 250
902,2019,greater than 250
909,2004,[0-50)
909,2005,[0-50)
909,2006,[0-50)
909,2007,[0-50)
909,2008,[0-50)
909,2009,[0-50)
909,2011,[0-50)
909,2012,[0-50)
909,2013,[0-50)
909,2014,[0-50)
909,2015,[0-50)
909,2017,[0-50)
909,2018,[0-50)
909,2019,[0-50)
910,2008,[0-50)
910,2009,[50-100)
910,2010,[50-100)
910,2011,[50-100)
910,2013,[0-50)
910,2017,[50-100)
910,2018,[50-100)
913,1989,[50-100)
913,1990,[100-150)
913,1991,greater than 250
913,1992,greater than 250
913,1993,greater than 250
913,1994,greater than 250
913,1995,greater than 250
913,1996,[200-250)
913,1997,greater than 250
913,1998,greater than 250
913,1999,greater than 250
913,2000,greater than 250
913,2001,greater than 250
913,2002,greater than 250
913,2003,greater than 250
913,2004,greater than 250
913,2005,greater than 250
913,2006,greater than 250
913,2007,greater than 250
913,2008,greater than 250
913,2009,greater than 250
913,2010,greater than 250
913,2011,greater than 250
913,2012,greater than 250
913,2013,greater than 250
913,2014,greater than 250
913,2015,greater than 250
913,2016,greater than 250
913,2017,greater than 250
913,2018,greater than 250
999,2010,greater than 250
1005,1981,[50-100)
1005,1982,[100-150)
1005,1983,[100-150)
1005,1984,[100-150)
1005,1985,[100-150)
1005,1986,[100-150)
1005,1988,[100-150)
1005,1989,[100-150)
1005,1990,[100-150)
1005,1991,[200-250)
1005,1992,[200-250)
1005,1993,greater than 250
1005,1994,greater than 250
1005,1995,greater than 250
1005,1996,greater than 250
1005,1997,greater than 250
1005,1998,greater than 250
1005,1999,greater than 250
1005,2000,greater than 250
1005,2001,greater than 250
1005,2002,greater than 250
1005,2003,greater than 250
1005,2004,greater than 250
1005,2005,greater than 250
1005,2006,greater than 250
1005,2007,greater than 250
1005,2008,greater than 250
1005,2009,greater than 250
1005,2010,greater than 250
1005,2011,greater than 250
1005,2012,greater than 250
1005,2013,greater than 250
1005,2014,greater than 250
1005,2015,greater than 250
1005,2016,greater than 250
1005,2017,greater than 250
1005,2018,greater than 250
1005,2019,greater than 250
1006,1976,[0-50)
1006,1980,[0-50)
1006,1981,[0-50)
1006,1982,[0-50)
1006,1983,[0-50)
1006,1984,greater than 250
1006,1985,[0-50)
1006,1986,greater than 250
1006,1987,[50-100)
1006,1988,[100-150)
1006,1989,[100-150)
1006,1990,[100-150)
1006,1991,[100-150)
1006,1992,[200-250)
1006,1993,greater than 250
1006,1994,greater than 250
1006,1995,greater than 250
1006,1996,greater than 250
1006,1997,greater than 250
1006,1998,greater than 250
1006,1999,greater than 250
1006,2000,greater than 250
1006,2001,greater than 250
1006,2002,greater than 250
1006,2003,greater than 250
1006,2004,greater than 250
1006,2005,greater than 250
1006,2006,greater than 250
1006,2007,greater than 250
1006,2008,greater than 250
1006,2009,greater than 250
1006,2010,greater than 250
1006,2011,greater than 250
1006,2012,greater than 250
1006,2013,greater than 250
1006,2014,greater than 250
1006,2015,greater than 250
1006,2016,greater than 250
1006,2017,greater than 250
1006,2018,greater than 250
1006,2019,greater than 250
1203,1998,[50-100)
1203,2001,[150-200)
1203,2003,[200-250)
1203,2004,greater than 250
1203,2005,greater than 250
1203,2006,greater than 250
1203,2007,greater than 250
1203,2008,greater than 250
1203,2009,[200-250)
1203,2010,[200-250)
1203,2011,[200-250)
1203,2012,greater than 250
1203,2013,[200-250)
1203,2014,[200-250)
1203,2015,[100-150)
1203,2016,[100-150)
1203,2017,[150-200)
1203,2018,[100-150)
1203,2019,[100-150)
