id,name,year,count
23,AADEBUG,1997,18
23,AADEBUG,2000,24
23,AADEBUG,2005,22
24,AADIOS,2012,9
24,AADIOS,2014,1
25,AAECC,1984,23
25,AAECC,1985,42
25,AAECC,1986,23
25,AAECC,1987,32
25,AAECC,1988,43
25,AAECC,1989,2
25,AAECC,1990,33
25,AAECC,1991,47
25,AAECC,1993,29
25,AAECC,1995,38
25,AAECC,1997,28
25,AAECC,1999,49
25,AAECC,2001,41
25,AAECC,2003,28
25,AAECC,2006,33
25,AAECC,2007,42
25,AAECC,2009,30
26,AAFD,2006,10
26,AAFD,2008,11
26,AAFD,2009,1
26,AAFD,2010,9
26,AAFD,2011,1
26,AAFD,2012,5
26,AAFD,2014,1
27,AAG,2010,17
27,AAG,2012,26
27,AAG,2013,1
27,AAG,2014,24
27,AAG,2015,1
27,AAG,2018,19
28,AAIM,2005,51
28,AAIM,2006,37
28,AAIM,2007,43
28,AAIM,2008,33
28,AAIM,2009,28
28,AAIM,2010,34
28,AAIM,2011,40
28,AAIM,2012,35
28,AAIM,2013,36
28,AAIM,2014,31
28,AAIM,2016,19
28,AAIM,2018,26
28,AAIM,2019,32
29,AAIP,2009,9
29,AAIP,2010,1
30,AAMAS,2002,18
30,AAMAS,2003,1
30,AAMAS,2005,20
30,AAMAS,2007,17
30,AAMAS,2008,1
30,AAMAS,2012,310
31,AB,2007,27
31,AB,2008,18
32,ABIALS,2008,18
32,ABIALS,2009,1
33,ABICT,2012,8
33,ABICT,2014,1
34,ABP,2013,9
34,ABP,2015,11
34,ABP,2017,13
35,AC,1972,18
35,AC,1975,16
35,AC,1976,38
35,AC,1978,14
35,AC,1979,35
35,AC,1980,22
35,AC,1981,10
35,AC,1982,1
35,AC,1983,31
35,AC,1984,10
35,AC,1985,9
35,AC,1986,67
35,AC,1987,17
35,AC,1988,2
35,AC,1991,17
35,AC,1992,27
35,AC,1993,26
35,AC,1994,51
35,AC,1995,2
35,AC,1996,34
35,AC,1997,19
35,AC,1998,13
35,AC,1999,23
35,AC,2000,17
35,AC,2001,35
35,AC,2002,12
35,AC,2003,88
35,AC,2004,2
35,AC,2005,1
35,AC,2007,5
35,AC,2016,5
35,AC,2018,1
36,ACA,2014,20
36,ACA,2016,18
36,ACA,2018,18
37,ACAI,2011,50
38,ACAL,2007,35
38,ACAL,2009,28
38,ACAL,2015,35
38,ACAL,2016,31
39,ACALCI,2017,33
40,ACC,2011,276
41,ACCAS,2011,16
41,ACCAS,2012,1
42,ACCESSNETS,2006,21
42,ACCESSNETS,2007,41
42,ACCESSNETS,2008,34
42,ACCESSNETS,2009,21
42,ACCESSNETS,2010,25
42,ACCESSNETS,2011,1
43,ACCURATE,1985,12
43,ACCURATE,1986,1
44,ACCV,1995,56
44,ACCV,1996,1
44,ACCV,1997,2
44,ACCV,1998,190
44,ACCV,2006,194
44,ACCV,2007,181
44,ACCV,2009,166
44,ACCV,2010,301
44,ACCV,2011,6
44,ACCV,2012,304
44,ACCV,2013,6
44,ACCV,2014,380
44,ACCV,2015,8
44,ACCV,2016,277
44,ACCV,2017,8
44,ACCV,2018,310
44,ACCV,2019,7
45,ACE,2003,33
45,ACE,2004,49
45,ACE,2005,34
45,ACE,2013,18
45,ACE,2014,20
45,ACE,2015,21
45,ACE,2017,15
45,ACE,2018,15
45,ACE,2019,16
46,ACFIE,2008,80
46,ACFIE,2009,1
46,ACFIE,2010,90
47,ACG,2003,24
47,ACG,2004,1
47,ACG,2006,21
47,ACG,2009,20
47,ACG,2010,1
47,ACG,2011,29
47,ACG,2012,1
47,ACG,2015,23
47,ACG,2017,20
48,ACHI,2008,51
48,ACHI,2009,64
48,ACHI,2010,38
49,ACID,2005,11
49,ACID,2006,23
50,ACII,2005,127
50,ACII,2007,95
50,ACII,2009,147
50,ACII,2011,141
50,ACII,2013,160
50,ACII,2015,156
50,ACII,2017,135
51,ACIIDS,2009,86
51,ACIIDS,2010,98
51,ACIIDS,2011,151
51,ACIIDS,2012,166
51,ACIIDS,2013,110
51,ACIIDS,2014,126
51,ACIIDS,2015,119
51,ACIIDS,2016,155
51,ACIIDS,2017,202
51,ACIIDS,2018,181
51,ACIIDS,2019,160
51,ACIIDS,2020,1
52,ACIL,2002,36
53,ACISICIS,2005,124
53,ACISICIS,2006,81
53,ACISICIS,2007,190
53,ACISICIS,2008,111
53,ACISICIS,2009,206
53,ACISICIS,2010,149
53,ACISICIS,2011,68
53,ACISICIS,2012,111
53,ACISICIS,2013,100
53,ACISICIS,2014,89
53,ACISICIS,2015,116
53,ACISICIS,2016,234
53,ACISICIS,2017,164
53,ACISICIS,2018,166
53,ACISICIS,2019,15
53,ACISICIS,2020,1
54,ACISP,1996,30
54,ACISP,1997,31
54,ACISP,1998,38
54,ACISP,1999,27
54,ACISP,2000,40
54,ACISP,2001,41
54,ACISP,2002,38
54,ACISP,2003,46
54,ACISP,2004,42
54,ACISP,2005,49
54,ACISP,2006,37
54,ACISP,2007,34
54,ACISP,2008,35
54,ACISP,2009,32
54,ACISP,2010,25
54,ACISP,2011,36
54,ACISP,2012,36
54,ACISP,2013,31
54,ACISP,2014,33
54,ACISP,2015,29
54,ACISP,2016,68
54,ACISP,2017,57
54,ACISP,2018,52
54,ACISP,2019,41
55,ACIT,2005,28
56,ACITY,2012,244
56,ACITY,2013,2
57,ACIVS,2005,91
57,ACIVS,2006,111
57,ACIVS,2007,99
57,ACIVS,2008,103
57,ACIVS,2009,69
57,ACIVS,2010,80
57,ACIVS,2011,68
57,ACIVS,2012,47
57,ACIVS,2013,64
57,ACIVS,2015,77
57,ACIVS,2016,65
57,ACIVS,2017,64
57,ACIVS,2018,53
58,ACL,1979,29
58,ACL,1980,45
58,ACL,1981,37
58,ACL,1982,40
58,ACL,1983,26
58,ACL,1985,41
58,ACL,1986,42
58,ACL,1987,35
58,ACL,1988,36
58,ACL,1989,35
58,ACL,1990,40
58,ACL,1991,60
58,ACL,1992,55
58,ACL,1993,48
58,ACL,1994,53
58,ACL,1995,57
58,ACL,1996,59
58,ACL,1997,74
58,ACL,1998,247
58,ACL,1999,98
58,ACL,2000,80
58,ACL,2001,124
58,ACL,2002,98
58,ACL,2003,124
58,ACL,2004,137
58,ACL,2005,206
58,ACL,2006,317
58,ACL,2007,237
58,ACL,2008,232
58,ACL,2009,259
58,ACL,2010,289
58,ACL,2011,372
58,ACL,2012,259
58,ACL,2013,421
58,ACL,2014,373
58,ACL,2015,363
58,ACL,2016,417
58,ACL,2017,384
58,ACL,2018,452
58,ACL,2019,767
59,ACL-ALR,2002,12
59,ACL-ALR,2008,22
59,ACL-ALR,2009,27
59,ACL-ALR,2011,14
59,ACL-ALR,2012,15
59,ACL-ALR,2016,16
60,ACL-ALTA,2003,19
60,ACL-ALTA,2004,23
60,ACL-ALTA,2005,34
60,ACL-ALTA,2006,28
60,ACL-ALTA,2007,23
60,ACL-ALTA,2008,22
60,ACL-ALTA,2009,19
60,ACL-ALTA,2010,16
60,ACL-ALTA,2011,22
60,ACL-ALTA,2012,21
60,ACL-ALTA,2013,22
60,ACL-ALTA,2014,26
60,ACL-ALTA,2015,21
60,ACL-ALTA,2016,24
60,ACL-ALTA,2017,17
60,ACL-ALTA,2018,14
61,ACL-ALW,2017,15
61,ACL-ALW,2018,21
62,ACL-BSNLP,2013,18
62,ACL-BSNLP,2015,17
62,ACL-BSNLP,2017,19
63,ACL-BUCC,2009,1
63,ACL-BUCC,2011,31
63,ACL-BUCC,2013,18
63,ACL-BUCC,2015,14
63,ACL-BUCC,2017,13
64,ACL-CL4LC,2016,26
65,ACL-CLINICALNLP,2016,15
66,ACL-CLPSYCH,2017,11
66,ACL-CLPSYCH,2018,22
67,ACL-CMCL,2010,11
67,ACL-CMCL,2011,13
67,ACL-CMCL,2012,9
67,ACL-CMCL,2013,12
67,ACL-CMCL,2014,9
67,ACL-CMCL,2015,11
67,ACL-CMCL,2017,7
67,ACL-CMCL,2018,9
68,ACL-CODESWITCH,2014,18
68,ACL-CODESWITCH,2016,19
68,ACL-CODESWITCH,2018,22
69,ACL-IWP,2003,14
69,ACL-IWP,2005,14
70,ACL-JSSP,2013,31
71,ACL-LDL,2015,10
72,ACL-LINC,2003,19
72,ACL-LINC,2005,13
73,ACL-LOUHI,2010,15
73,ACL-LOUHI,2014,19
73,ACL-LOUHI,2015,21
73,ACL-LOUHI,2016,15
73,ACL-LOUHI,2018,24
74,ACL-MULTILING,2017,8
75,ACL-NLPCSS,2016,20
75,ACL-NLPCSS,2017,14
76,ACL-PEOPLES,2018,17
77,ACL-PITR,2012,9
77,ACL-PITR,2013,10
77,ACL-PITR,2014,16
78,ACL-PWNLP,2009,10
78,ACL-PWNLP,2010,9
78,ACL-PWNLP,2012,7
79,ACL-SEMITIC,1998,16
79,ACL-SEMITIC,2002,10
79,ACL-SEMITIC,2005,13
79,ACL-SEMITIC,2007,15
79,ACL-SEMITIC,2009,10
80,ACL-SIGHAN,2002,21
80,ACL-SIGHAN,2003,32
80,ACL-SIGHAN,2004,23
80,ACL-SIGHAN,2005,36
80,ACL-SIGHAN,2006,42
80,ACL-SIGHAN,2010,74
80,ACL-SIGHAN,2012,42
80,ACL-SIGHAN,2013,21
80,ACL-SIGHAN,2014,36
80,ACL-SIGHAN,2015,29
80,ACL-SIGHAN,2017,6
81,ACL-SOCIALNLP,2013,7
81,ACL-SOCIALNLP,2014,10
81,ACL-SOCIALNLP,2015,6
81,ACL-SOCIALNLP,2016,14
81,ACL-SOCIALNLP,2017,7
81,ACL-SOCIALNLP,2018,14
82,ACL-SPMRL,2010,13
82,ACL-SPMRL,2011,9
82,ACL-SPMRL,2012,13
82,ACL-SPMRL,2013,18
83,ACL-STEP,2008,33
84,ACL-SWAIE,2013,11
84,ACL-SWAIE,2014,7
85,ACL-TEA,2015,19
85,ACL-TEA,2016,21
85,ACL-TEA,2017,13
85,ACL-TEA,2018,31
86,ACL-VL,2014,23
86,ACL-VL,2015,17
86,ACL-VL,2017,8
87,ACL-VLC,1993,14
87,ACL-VLC,1995,16
87,ACL-VLC,1996,15
87,ACL-VLC,1997,28
87,ACL-VLC,1998,27
88,ACL-WORKSHOPS,2000,9
88,ACL-WORKSHOPS,2013,13
88,ACL-WORKSHOPS,2016,14
89,ACL-XML,2002,16
89,ACL-XML,2004,10
89,ACL-XML,2006,19
90,ACL2,2006,20
91,ACLEVENTS,2014,11
91,ACLEVENTS,2015,16
91,ACLEVENTS,2016,8
92,ACLING,2017,39
92,ACLING,2018,44
93,ACLLAW,2007,31
93,ACLLAW,2009,37
93,ACLLAW,2010,45
93,ACLLAW,2011,21
93,ACLLAW,2012,27
93,ACLLAW,2013,29
93,ACLLAW,2014,23
93,ACLLAW,2015,23
93,ACLLAW,2016,22
93,ACLLAW,2017,15
93,ACLLAW,2018,34
93,ACLLAW,2019,29
94,ACLNEWS,2009,40
94,ACLNEWS,2010,21
94,ACLNEWS,2011,18
94,ACLNEWS,2012,13
94,ACLNEWS,2015,14
94,ACLNEWS,2016,14
94,ACLNEWS,2018,15
95,ACLNMT,2017,10
95,ACLNMT,2018,17
96,ACLNUT,2015,26
96,ACLNUT,2016,32
96,ACLNUT,2017,25
96,ACLNUT,2018,30
97,ACLUDW,2017,20
97,ACLUDW,2018,23
98,ACLWAC,2010,6
98,ACLWAC,2014,7
98,ACLWAC,2016,16
99,ACLWAT,2014,13
99,ACLWAT,2015,14
99,ACLWAT,2016,24
99,ACLWAT,2017,18
99,ACLWAT,2018,18
100,ACM,1973,148
100,ACM,1974,135
100,ACM,1975,116
100,ACM,1976,157
100,ACM,1977,81
100,ACM,1978,196
100,ACM,1979,68
100,ACM,1980,94
100,ACM,1981,101
100,ACM,1983,67
100,ACM,1984,78
100,ACM,1985,280
100,ACM,1986,175
100,ACM,1987,172
100,ACM,1988,152
100,ACM,1989,146
100,ACM,1990,133
100,ACM,1991,140
100,ACM,1992,81
100,ACM,1993,91
100,ACM,1994,77
100,ACM,1995,49
100,ACM,1996,19
100,ACM,1997,19
100,ACM,2012,15
100,ACM,2017,50
101,ACMACE,2004,63
101,ACMACE,2005,110
101,ACMACE,2006,110
101,ACMACE,2007,84
101,ACMACE,2008,112
101,ACMACE,2009,99
101,ACMACE,2010,38
101,ACMACE,2011,95
101,ACMACE,2012,68
101,ACMACE,2013,78
101,ACMACE,2014,89
101,ACMACE,2015,68
101,ACMACE,2016,54
101,ACMACE,2017,59
101,ACMACE,2018,1
102,ACMDIS,1995,30
102,ACMDIS,1997,50
102,ACMDIS,2000,57
102,ACMDIS,2002,59
102,ACMDIS,2004,57
102,ACMDIS,2006,51
102,ACMDIS,2008,51
102,ACMDIS,2010,73
102,ACMDIS,2012,105
102,ACMDIS,2014,175
102,ACMDIS,2016,172
102,ACMDIS,2017,213
102,ACMDIS,2018,197
102,ACMDIS,2019,205
103,ACMICCC,2011,31
103,ACMICCC,2013,63
104,ACMICEC,2003,66
104,ACMICEC,2004,79
104,ACMICEC,2005,172
104,ACMICEC,2006,72
104,ACMICEC,2007,61
104,ACMICEC,2008,44
104,ACMICEC,2009,51
104,ACMICEC,2012,68
104,ACMICEC,2013,14
104,ACMICEC,2014,15
104,ACMICEC,2015,40
104,ACMICEC,2016,45
105,ACMICN,2011,14
105,ACMICN,2012,17
105,ACMICN,2013,20
105,ACMICN,2014,38
105,ACMICN,2015,40
105,ACMICN,2016,47
105,ACMICN,2017,45
105,ACMICN,2018,37
106,ACMIDC,2003,35
106,ACMIDC,2004,41
106,ACMIDC,2005,17
106,ACMIDC,2006,33
106,ACMIDC,2007,46
106,ACMIDC,2008,70
106,ACMIDC,2009,70
106,ACMIDC,2010,69
106,ACMIDC,2011,50
106,ACMIDC,2012,73
106,ACMIDC,2013,135
106,ACMIDC,2014,66
106,ACMIDC,2015,85
106,ACMIDC,2016,94
106,ACMIDC,2017,115
106,ACMIDC,2018,102
106,ACMIDC,2019,105
107,ACML,2009,31
107,ACML,2010,1
107,ACML,2011,1
107,ACML,2012,1
107,ACML,2013,34
107,ACML,2014,27
107,ACML,2015,30
107,ACML,2016,31
107,ACML,2017,43
107,ACML,2018,59
108,ACMMPC,2000,9
108,ACMMPC,2002,1
109,ACMMSP,2004,9
109,ACMMSP,2005,9
109,ACMMSP,2006,13
110,ACMPOLICY,1998,21
111,ACMPT,2017,44
112,ACMSE,1979,55
112,ACMSE,1980,49
112,ACMSE,1982,59
112,ACMSE,1990,79
112,ACMSE,1992,72
112,ACMSE,1995,49
112,ACMSE,1997,58
112,ACMSE,1998,56
112,ACMSE,1999,51
112,ACMSE,2000,47
112,ACMSE,2004,100
112,ACMSE,2005,195
112,ACMSE,2006,162
112,ACMSE,2007,119
112,ACMSE,2008,115
112,ACMSE,2009,89
112,ACMSE,2010,118
112,ACMSE,2011,98
112,ACMSE,2012,97
112,ACMSE,2013,41
112,ACMSE,2014,65
112,ACMSE,2017,55
112,ACMSE,2018,50
112,ACMSE,2019,59
113,ACMTURC,2019,166
114,ACNS,2003,33
114,ACNS,2004,37
114,ACNS,2005,36
114,ACNS,2006,34
114,ACNS,2007,32
114,ACNS,2008,31
114,ACNS,2009,33
114,ACNS,2010,33
114,ACNS,2011,32
114,ACNS,2012,34
114,ACNS,2013,36
114,ACNS,2014,34
114,ACNS,2015,34
114,ACNS,2016,36
114,ACNS,2017,35
114,ACNS,2018,37
114,ACNS,2019,41
115,ACOM,2004,16
115,ACOM,2005,1
115,ACOM,2006,21
116,ACOMP,2015,25
116,ACOMP,2016,23
116,ACOMP,2017,25
116,ACOMP,2018,21
117,ACOSIS,2016,39
118,ACOTA,2010,7
119,ACPC,1991,33
119,ACPC,1992,1
119,ACPC,1993,20
119,ACPC,1996,27
119,ACPC,1999,70
120,ACPR,2011,144
120,ACPR,2013,197
120,ACPR,2015,171
120,ACPR,2017,162
121,ACRI,1996,19
121,ACRI,1997,1
121,ACRI,2000,22
121,ACRI,2002,35
121,ACRI,2004,91
121,ACRI,2006,90
121,ACRI,2008,80
121,ACRI,2010,75
121,ACRI,2012,89
121,ACRI,2014,76
121,ACRI,2016,46
121,ACRI,2018,48
122,ACS,1983,27
122,ACS,1985,1
123,ACS2,2001,39
123,ACS2,2002,1
123,ACS2,2014,36
123,ACS2,2015,1
123,ACS2,2016,32
123,ACS2,2017,1
123,ACS2,2018,41
123,ACS2,2019,1
124,ACSAC,1989,62
124,ACSAC,1990,46
124,ACSAC,1991,25
124,ACSAC,1992,25
124,ACSAC,1993,29
124,ACSAC,1994,33
124,ACSAC,1996,29
124,ACSAC,1997,30
124,ACSAC,1998,36
124,ACSAC,1999,44
124,ACSAC,2000,43
124,ACSAC,2001,48
124,ACSAC,2002,42
124,ACSAC,2003,44
124,ACSAC,2004,42
124,ACSAC,2005,61
124,ACSAC,2006,45
124,ACSAC,2007,45
124,ACSAC,2008,46
124,ACSAC,2009,49
124,ACSAC,2010,43
124,ACSAC,2011,43
124,ACSAC,2012,47
124,ACSAC,2013,37
124,ACSAC,2014,57
124,ACSAC,2015,58
124,ACSAC,2016,58
124,ACSAC,2017,49
124,ACSAC,2018,68
125,ACSC,2000,33
125,ACSC,2001,30
125,ACSC,2002,39
125,ACSC,2003,42
125,ACSC,2004,46
125,ACSC,2005,43
125,ACSC,2006,37
125,ACSC,2007,26
125,ACSC,2008,20
125,ACSC,2009,20
125,ACSC,2010,18
125,ACSC,2011,19
125,ACSC,2012,15
125,ACSC,2014,17
125,ACSC,2015,15
125,ACSC,2016,78
126,ACSD,1998,28
126,ACSD,2001,24
126,ACSD,2003,37
126,ACSD,2004,25
126,ACSD,2005,32
126,ACSD,2006,29
126,ACSD,2007,30
126,ACSD,2008,28
126,ACSD,2009,22
126,ACSD,2010,58
126,ACSD,2011,21
126,ACSD,2012,24
126,ACSD,2013,28
126,ACSD,2014,21
126,ACSD,2015,16
126,ACSD,2016,14
126,ACSD,2017,17
126,ACSD,2018,14
127,ACSE,1996,52
127,ACSE,1997,32
127,ACSE,1998,30
127,ACSE,2000,45
128,ACSS,2014,25
128,ACSS,2015,39
128,ACSS,2016,26
128,ACSS,2017,2
128,ACSS,2018,23
128,ACSS,2019,20
128,ACSS,2020,2
129,ACSSC,2011,482
129,ACSSC,2012,454
129,ACSSC,2013,396
129,ACSSC,2014,390
129,ACSSC,2015,328
129,ACSSC,2016,330
129,ACSSC,2017,364
129,ACSSC,2018,395
130,ACST,2006,62
131,ACSW,2003,21
131,ACSW,2004,34
131,ACSW,2005,25
131,ACSW,2006,27
131,ACSW,2007,27
131,ACSW,2017,79
131,ACSW,2018,50
131,ACSW,2019,58
132,ACWR,2011,107
133,ADAD,2002,8
133,ADAD,2003,1
134,ADAEUROPE,1983,10
134,ADAEUROPE,1984,1
134,ADAEUROPE,1986,12
134,ADAEUROPE,1987,1
134,ADAEUROPE,1991,26
134,ADAEUROPE,1992,26
134,ADAEUROPE,1993,26
134,ADAEUROPE,1994,42
134,ADAEUROPE,1995,37
134,ADAEUROPE,1996,41
134,ADAEUROPE,1997,26
134,ADAEUROPE,1998,26
134,ADAEUROPE,1999,38
134,ADAEUROPE,2000,27
134,ADAEUROPE,2001,33
134,ADAEUROPE,2002,29
134,ADAEUROPE,2003,33
134,ADAEUROPE,2004,27
134,ADAEUROPE,2005,22
134,ADAEUROPE,2006,20
134,ADAEUROPE,2007,19
134,ADAEUROPE,2008,21
134,ADAEUROPE,2009,20
134,ADAEUROPE,2010,20
134,ADAEUROPE,2011,22
134,ADAEUROPE,2012,16
134,ADAEUROPE,2013,12
134,ADAEUROPE,2014,15
134,ADAEUROPE,2015,15
134,ADAEUROPE,2016,14
134,ADAEUROPE,2017,16
134,ADAEUROPE,2018,11
135,ADAPTIVE,2007,25
136,ADB,1994,34
137,ADBIS,1994,33
137,ADBIS,1995,29
137,ADBIS,1996,28
137,ADBIS,1997,59
137,ADBIS,1998,39
137,ADBIS,1999,60
137,ADBIS,2000,63
137,ADBIS,2001,29
137,ADBIS,2002,55
137,ADBIS,2003,32
137,ADBIS,2004,49
137,ADBIS,2005,45
137,ADBIS,2006,49
137,ADBIS,2007,40
137,ADBIS,2008,45
137,ADBIS,2009,58
137,ADBIS,2010,73
137,ADBIS,2011,63
137,ADBIS,2012,102
137,ADBIS,2013,73
137,ADBIS,2014,55
137,ADBIS,2015,91
137,ADBIS,2016,49
137,ADBIS,2017,70
137,ADBIS,2018,59
137,ADBIS,2019,28
138,ADBT,1977,15
138,ADBT,1978,1
138,ADBT,1979,14
138,ADBT,1981,1
138,ADBT,1982,13
138,ADBT,1984,1
139,ADC,1990,2
139,ADC,1993,28
139,ADC,1994,27
139,ADC,1995,24
139,ADC,1996,23
139,ADC,1998,2
139,ADC,1999,19
139,ADC,2000,22
139,ADC,2001,23
139,ADC,2002,25
139,ADC,2003,26
139,ADC,2004,24
139,ADC,2005,21
139,ADC,2006,22
139,ADC,2007,19
139,ADC,2008,23
139,ADC,2009,19
139,ADC,2010,22
139,ADC,2011,18
139,ADC,2012,19
139,ADC,2013,14
139,ADC,2014,22
139,ADC,2015,30
139,ADC,2016,45
139,ADC,2017,23
139,ADC,2018,33
140,ADCOG,2001,1
140,ADCOG,2003,1
140,ADCOG,2004,21
141,ADCONS,2011,73
141,ADCONS,2012,1
141,ADCONS,2013,48
142,ADCS,2002,28
142,ADCS,2004,14
142,ADCS,2012,20
142,ADCS,2013,19
142,ADCS,2014,23
142,ADCS,2015,13
142,ADCS,2016,15
142,ADCS,2017,13
142,ADCS,2018,14
143,ADG,1996,11
143,ADG,1997,1
143,ADG,1998,14
143,ADG,1999,1
143,ADG,2000,17
143,ADG,2001,1
143,ADG,2002,13
143,ADG,2004,13
143,ADG,2006,14
143,ADG,2007,1
143,ADG,2008,11
143,ADG,2010,13
143,ADG,2011,2
143,ADG,2012,12
143,ADG,2013,1
143,ADG,2014,11
143,ADG,2015,1
144,ADHIP,2018,64
144,ADHIP,2019,1
145,ADHOC-NOW,2003,28
145,ADHOC-NOW,2004,31
145,ADHOC-NOW,2005,30
145,ADHOC-NOW,2006,38
145,ADHOC-NOW,2007,22
145,ADHOC-NOW,2008,40
145,ADHOC-NOW,2009,35
145,ADHOC-NOW,2010,17
145,ADHOC-NOW,2011,28
145,ADHOC-NOW,2012,37
145,ADHOC-NOW,2013,28
145,ADHOC-NOW,2014,58
145,ADHOC-NOW,2015,30
145,ADHOC-NOW,2016,25
145,ADHOC-NOW,2017,32
145,ADHOC-NOW,2018,30
146,ADHOCNETS,2009,62
146,ADHOCNETS,2010,38
146,ADHOCNETS,2011,16
146,ADHOCNETS,2012,25
146,ADHOCNETS,2013,15
146,ADHOCNETS,2014,25
146,ADHOCNETS,2015,21
146,ADHOCNETS,2016,33
146,ADHOCNETS,2017,20
146,ADHOCNETS,2018,28
146,ADHOCNETS,2019,1
147,ADHS,2003,65
147,ADHS,2006,74
147,ADHS,2009,71
147,ADHS,2012,73
147,ADHS,2015,61
147,ADHS,2018,69
148,ADIS,2001,6
148,ADIS,2002,5
148,ADIS,2003,2
149,ADL,1995,19
149,ADL,1996,16
149,ADL,1997,15
149,ADL,1998,34
149,ADL,1999,30
149,ADL,2000,22
150,ADMA,2005,98
150,ADMA,2006,120
150,ADMA,2007,61
150,ADMA,2008,81
150,ADMA,2009,86
150,ADMA,2010,120
150,ADMA,2011,63
150,ADMA,2012,65
150,ADMA,2013,98
150,ADMA,2014,59
150,ADMA,2016,61
150,ADMA,2017,65
150,ADMA,2018,45
151,ADMI,2009,15
151,ADMI,2010,16
151,ADMI,2011,22
151,ADMI,2012,19
151,ADMI,2013,11
151,ADMI,2014,11
151,ADMI,2015,1
152,ADNTIIC,2010,19
152,ADNTIIC,2011,25
152,ADNTIIC,2012,1
153,ADPRL,2009,35
